time,settlement_1,settlement_2,settlement_3,settlement_4
2025/10/25 2:40,37.7,39.18,49.41,32.98
2025/10/25 2:50,37.74,39.2,49.44,33.01
2025/10/25 3:00,37.74,39.2,49.44,32.84
2025/10/25 3:10,37.76,39.2,49.41,32.82
2025/10/25 3:20,37.76,39.2,49.41,32.84
2025/10/25 3:30,37.78,39.2,49.44,32.82
2025/10/25 3:40,37.82,39.16,49.41,32.82
2025/10/25 3:50,37.84,39.16,49.41,32.84
2025/10/25 4:00,37.84,39.16,49.41,32.82
2025/10/25 4:10,37.84,39.16,49.41,32.82
2025/10/25 4:20,37.89,39.1,49.41,32.76
2025/10/25 4:30,37.93,39.1,49.44,32.76
2025/10/25 4:40,37.95,39.1,49.39,32.76
2025/10/25 4:50,37.95,39.08,49.39,32.78
2025/10/25 5:00,38.03,39.08,49.39,32.78
2025/10/25 5:10,38.05,39.08,49.39,32.78
2025/10/25 5:20,38.13,39.08,49.32,32.74
2025/10/25 5:30,38.15,39.08,49.32,32.74
2025/10/25 5:40,38.15,39.08,49.32,32.74
2025/10/25 5:50,38.15,39.08,49.34,32.76
2025/10/25 6:00,38.15,39.08,49.34,32.68
2025/10/25 6:10,38.15,39.08,49.34,32.66
2025/10/25 6:20,38.15,39.1,49.34,32.66
2025/10/25 6:30,38.15,39.08,49.34,32.66
2025/10/25 6:40,38.15,39.1,49.34,32.66
2025/10/25 6:50,38.15,39.1,49.34,32.68
2025/10/25 7:00,38.3,38.95,49.3,32.68
2025/10/25 7:10,38.3,38.91,49.3,32.68
2025/10/25 7:20,38.32,38.93,49.3,32.68
2025/10/25 7:30,38.38,38.89,49.3,32.62
2025/10/25 7:40,38.4,38.89,49.3,32.6
2025/10/25 7:50,38.42,38.93,49.34,32.62
2025/10/25 8:00,38.46,38.91,49.32,32.62
2025/10/25 8:10,38.58,38.89,49.34,32.64
2025/10/25 8:20,38.65,38.87,49.34,32.64
2025/10/25 8:30,38.67,38.85,49.34,32.64
2025/10/25 8:40,38.69,38.85,49.34,32.6
2025/10/25 8:50,38.69,38.85,49.37,32.58
2025/10/25 9:00,38.75,38.83,49.37,32.56
2025/10/25 9:30,39,38.79,49.39,32.52
2025/10/25 9:40,39.12,38.64,49.41,32.52
2025/10/25 9:50,39.36,38.47,49.44,32.54
2025/10/25 10:00,39.45,38.5,49.46,32.54
2025/10/25 10:10,39.69,38.2,49.51,32.58
2025/10/25 10:20,39.71,38.41,49.53,32.6
2025/10/25 10:30,39.84,38.35,49.55,32.58
2025/10/25 10:40,39.86,38.39,49.58,32.54
2025/10/25 10:50,39.88,38.45,49.62,32.38
2025/10/25 11:00,39.73,38.79,49.62,32.4
2025/10/25 11:10,39.73,38.91,49.65,32.42
2025/10/25 11:20,39.43,39.39,49.65,32.42
2025/10/25 11:30,39.43,39.6,49.67,32.24
2025/10/25 11:40,39.24,39.7,49.67,32.2
2025/10/25 11:50,39.22,39.64,49.67,32.18
2025/10/25 12:00,38.87,39.79,49.65,32.26
2025/10/25 12:10,38.63,39.79,49.62,32.58
2025/10/25 12:20,38.56,39.81,49.65,32.66
2025/10/25 12:30,38.52,39.81,49.65,32.7
2025/10/25 12:40,38.54,39.83,49.65,32.8
2025/10/25 12:50,38.54,39.81,49.62,32.8
2025/10/25 13:00,38.54,39.81,49.65,32.82
2025/10/25 13:10,38.54,39.79,49.65,32.82
2025/10/25 13:20,38.54,39.83,49.65,32.84
2025/10/25 13:30,38.6,39.89,49.74,32.86
2025/10/25 13:40,38.58,39.87,49.72,32.88
2025/10/25 13:50,38.54,39.85,49.58,32.9
2025/10/25 14:00,38.5,39.81,49.67,33.01
2025/10/25 14:10,38.48,39.79,49.65,32.94
2025/10/25 14:20,38.46,39.77,49.62,32.94
2025/10/25 14:30,38.46,39.75,49.6,32.92
2025/10/25 14:40,38.46,39.72,49.6,32.88
2025/10/25 14:50,38.46,39.72,49.58,32.86
2025/10/25 15:00,38.44,39.64,49.48,32.84
2025/10/25 15:10,38.44,39.7,49.53,32.84
2025/10/25 15:20,38.42,39.54,49.48,32.82
2025/10/25 15:30,38.4,39.6,49.48,32.78
2025/10/25 15:40,38.4,39.66,49.55,32.86
2025/10/25 15:50,38.38,39.68,49.55,32.86
2025/10/25 16:00,38.38,39.66,49.53,32.82
2025/10/25 16:10,38.36,39.54,49.53,32.84
2025/10/25 16:20,38.34,39.62,49.53,32.82
2025/10/25 16:30,38.32,39.62,49.48,32.82
2025/10/25 16:40,38.32,39.6,49.48,32.8
2025/10/25 16:50,38.3,39.6,49.48,32.8
2025/10/25 17:00,38.3,39.6,49.46,32.8
2025/10/25 17:10,38.28,39.54,49.44,32.78
2025/10/25 17:20,38.26,39.56,49.41,32.76
2025/10/25 17:30,38.26,39.56,49.41,32.74
2025/10/25 17:40,38.21,39.54,49.41,32.74
2025/10/25 17:50,38.21,39.29,49.41,32.74
2025/10/25 18:00,38.19,39.54,49.41,32.74
2025/10/25 18:10,38.19,39.54,49.41,32.72
2025/10/25 18:20,38.19,39.54,49.41,32.72
2025/10/25 18:30,38.19,39.52,49.39,32.74
2025/10/25 18:40,38.19,39.52,49.39,32.72
2025/10/25 18:50,38.19,39.54,49.39,32.72
2025/10/25 19:00,38.17,39.52,49.39,32.72
2025/10/25 19:10,38.17,39.47,49.37,32.7
2025/10/25 19:20,38.17,39.5,49.37,32.7
2025/10/25 19:30,38.15,39.45,49.32,32.66
2025/10/25 19:40,38.15,39.47,49.34,32.68
2025/10/25 19:50,38.09,39.47,49.34,32.66
2025/10/25 20:00,38.09,39.45,49.34,32.68
2025/10/25 20:10,38.09,39.47,49.34,32.68
2025/10/25 20:20,38.09,39.5,49.34,32.68
2025/10/25 20:30,38.09,39.47,49.25,32.66
2025/10/25 20:40,38.09,39.45,49.34,32.68
2025/10/25 20:50,38.09,39.47,49.34,32.68
2025/10/25 21:00,38.07,39.47,49.34,32.68
2025/10/25 21:10,38.09,39.47,49.34,32.66
2025/10/25 21:20,38.09,39.41,49.34,32.66
2025/10/25 21:30,38.07,39.47,49.32,32.64
2025/10/25 21:40,38.07,39.43,49.32,32.64
2025/10/25 21:50,38.07,39.45,49.34,32.66
2025/10/25 22:00,38.07,39.47,49.32,32.66
2025/10/25 22:10,38.05,39.45,49.32,32.62
2025/10/25 22:20,38.05,39.37,49.3,32.62
2025/10/25 22:30,38.05,39.45,49.3,32.64
2025/10/25 22:40,38.05,39.43,49.3,32.6
2025/10/25 22:50,38.03,39.43,49.32,32.64
2025/10/25 23:00,37.99,39.43,49.3,32.62
2025/10/25 23:10,37.99,39.41,49.23,32.58
2025/10/25 23:20,37.97,39.39,49.27,32.56
2025/10/25 23:30,37.97,39.41,49.27,32.6
2025/10/25 23:40,37.95,39.39,49.23,32.58
2025/10/25 23:50,37.97,39.37,49.27,32.58
2025/10/26 0:00,37.95,39.39,49.25,32.58
2025/10/26 0:10,37.95,39.41,49.25,32.58
2025/10/26 0:20,37.95,39.27,49.25,32.58
2025/10/26 0:30,37.95,39.39,49.25,32.6
2025/10/26 0:40,37.95,39.41,49.27,32.6
2025/10/26 0:50,37.95,39.37,49.25,32.6
2025/10/26 1:00,37.95,39.41,49.27,32.6
2025/10/26 1:10,37.95,39.37,49.25,32.46
2025/10/26 1:20,37.95,39.35,49.25,32.6
2025/10/26 1:30,37.95,39.39,49.25,32.58
2025/10/26 1:40,37.93,39.39,49.25,32.6
2025/10/26 1:50,37.93,39.31,49.16,32.58
2025/10/26 2:00,37.93,39.37,49.25,32.6
2025/10/26 2:10,37.93,39.39,49.25,32.6
2025/10/26 2:20,37.93,39.35,49.25,32.58
2025/10/26 2:30,37.93,39.37,49.25,32.58
2025/10/26 2:40,37.91,39.37,49.23,32.58
2025/10/26 2:50,37.91,39.37,49.23,32.58
2025/10/26 3:00,37.91,39.37,49.23,32.58
2025/10/26 3:10,37.91,39.35,49.23,32.56
2025/10/26 3:20,37.91,39.35,49.23,32.56
2025/10/26 3:30,37.89,39.35,49.2,32.56
2025/10/26 3:40,37.89,39.35,49.2,32.56
2025/10/26 3:50,37.91,39.35,49.2,32.56
2025/10/26 4:00,37.89,39.35,49.23,32.54
2025/10/26 4:10,37.89,39.35,49.18,32.56
2025/10/26 4:20,37.89,39.33,49.2,32.54
2025/10/26 4:30,37.89,39.35,49.2,32.54
2025/10/26 4:40,37.86,39.33,49.2,32.56
2025/10/26 4:50,37.86,39.35,49.2,32.54
2025/10/26 5:00,37.86,39.33,49.18,32.54
2025/10/26 5:10,37.86,39.33,49.2,32.54
2025/10/26 5:20,37.86,39.33,49.18,32.54
2025/10/26 5:30,37.86,39.33,49.18,32.54
2025/10/26 5:40,37.84,39.33,49.18,32.54
2025/10/26 5:50,37.84,39.31,49.18,32.54
2025/10/26 6:00,37.84,39.31,49.18,32.54
2025/10/26 6:10,37.84,39.31,49.18,32.54
2025/10/26 6:20,37.84,39.33,49.18,32.54
2025/10/26 6:30,37.84,39.33,49.18,32.5
2025/10/26 6:40,37.84,39.33,49.18,32.54
2025/10/26 6:50,37.84,39.33,49.18,32.54
2025/10/26 7:00,37.84,39.33,49.18,32.52
2025/10/26 7:10,37.86,39.33,49.18,32.54
2025/10/26 7:20,37.89,39.33,49.18,32.54
2025/10/26 7:30,37.89,39.35,49.2,32.54
2025/10/26 7:40,37.89,39.37,49.23,32.58
2025/10/26 7:50,37.91,39.35,49.25,32.6
2025/10/26 8:00,37.95,39.41,49.27,32.6
2025/10/26 8:10,37.95,39.41,49.27,32.62
2025/10/26 8:20,37.99,39.43,49.3,32.62
2025/10/26 8:30,38.05,39.5,49.34,32.62
2025/10/26 8:40,38.07,39.54,49.34,32.64
2025/10/26 8:50,38.11,39.54,49.37,32.64
2025/10/26 9:00,38.21,39.58,49.34,32.66
2025/10/26 9:10,38.26,39.58,49.46,32.72
2025/10/26 9:20,38.32,39.66,49.51,32.74
2025/10/26 9:30,38.38,39.7,49.53,32.76
2025/10/26 9:40,38.44,39.79,49.58,32.8
2025/10/26 9:50,38.48,39.83,49.6,32.82
2025/10/26 10:00,38.5,39.81,49.6,32.84
2025/10/26 10:10,38.54,39.81,49.62,32.84
2025/10/26 10:20,38.63,39.83,49.62,32.78
2025/10/26 10:30,38.67,39.77,49.72,32.92
2025/10/26 10:40,38.69,39.89,49.69,32.92
2025/10/26 10:50,38.85,39.91,49.72,32.9
2025/10/26 11:00,38.89,39.89,49.74,32.88
2025/10/26 11:10,38.91,39.87,49.81,32.92
2025/10/26 11:20,38.91,40.1,49.9,32.98
2025/10/26 11:30,38.87,40.08,49.88,33.07
2025/10/26 11:40,38.89,40.12,49.88,33.11
2025/10/26 11:50,38.95,40.16,50,33.15
2025/10/26 12:00,38.97,40.2,49.95,33.17
2025/10/26 12:10,39,40.22,50,33.19
2025/10/26 12:20,38.97,40.18,50.11,33.15
2025/10/26 12:30,38.95,40.2,50.16,33.31
2025/10/26 12:40,38.97,40.2,50.16,33.29
2025/10/26 12:50,38.93,40.39,50.13,33.35
2025/10/26 13:00,38.91,40.41,50.13,33.37
2025/10/26 13:10,38.85,40.37,50.11,33.39
2025/10/26 13:20,38.83,40.37,50.13,33.47
2025/10/26 13:30,38.83,40.41,50.25,33.55
2025/10/26 13:40,38.81,40.37,50.23,33.55
2025/10/26 13:50,38.81,40.5,50.2,33.57
2025/10/26 14:00,38.79,40.45,50.32,33.63
2025/10/26 14:10,38.79,40.52,50.39,33.63
2025/10/26 14:20,38.79,40.52,50.37,33.67
2025/10/26 14:30,38.77,40.52,50.41,33.69
2025/10/26 14:40,38.77,40.5,50.41,33.69
2025/10/26 14:50,38.73,40.39,50.34,33.73
2025/10/26 15:00,38.73,40.43,50.39,33.73
2025/10/26 15:10,38.71,40.29,50.34,33.69
2025/10/26 15:20,38.69,40.2,50.37,33.67
2025/10/26 15:30,38.67,40.2,50.32,33.77
2025/10/26 15:40,38.67,40.1,50.3,33.73
2025/10/26 15:50,38.65,40.2,50.32,33.73
2025/10/26 16:00,38.65,40.2,50.27,33.69
2025/10/26 16:10,38.63,40.2,50.23,33.65
2025/10/26 16:20,38.58,40.14,50.16,33.59
2025/10/26 16:30,38.56,40.08,50.09,33.51
2025/10/26 16:40,38.54,40.02,50.02,33.45
2025/10/26 16:50,38.52,40.02,49.97,33.39
2025/10/26 17:00,38.46,39.95,49.88,33.35
2025/10/26 17:10,38.4,39.93,49.88,33.29
2025/10/26 17:20,38.38,39.91,49.86,33.25
2025/10/26 17:30,38.34,39.85,49.81,33.19
2025/10/26 17:40,38.34,39.85,49.79,33.19
2025/10/26 17:50,38.32,39.83,49.76,33.13
2025/10/26 18:00,38.3,39.79,49.72,33.09
2025/10/26 18:10,38.28,39.81,49.72,33.09
2025/10/26 18:20,38.26,39.79,49.69,33.07
2025/10/26 18:30,38.23,39.77,49.69,33.07
2025/10/26 18:50,38.15,39.72,49.67,33.03
2025/10/26 19:10,38.11,39.7,49.65,33.01
2025/10/26 19:20,38.11,39.7,49.62,32.96
2025/10/26 19:30,38.09,39.66,49.62,32.96
2025/10/26 19:40,38.07,39.68,49.62,32.94
2025/10/26 19:50,38.07,39.66,49.62,32.92
2025/10/26 20:00,38.05,39.66,49.6,32.9
2025/10/26 20:10,38.05,39.68,49.6,32.94
2025/10/26 20:20,38.05,39.64,49.6,32.92
2025/10/26 20:30,38.03,39.66,49.58,32.94
2025/10/26 20:40,38.03,39.58,49.58,32.94
2025/10/26 20:50,38.03,39.6,49.58,32.92
2025/10/26 21:00,38.03,39.56,49.53,32.9
2025/10/26 21:10,38.03,39.58,49.55,32.9
2025/10/26 21:20,38.01,39.58,49.55,32.9
2025/10/26 21:30,38.01,39.56,49.53,32.84
2025/10/26 21:40,37.97,39.58,49.55,32.9
2025/10/26 21:50,37.97,39.58,49.53,32.88
2025/10/26 22:00,37.97,39.56,49.53,32.88
2025/10/26 22:10,37.95,39.56,49.53,32.88
2025/10/26 22:20,37.95,39.54,49.51,32.88
2025/10/26 22:30,37.93,39.52,49.48,32.86
2025/10/26 22:40,37.93,39.52,49.46,32.82
2025/10/26 22:50,37.93,39.52,49.46,32.84
2025/10/26 23:00,37.93,39.54,49.46,32.82
2025/10/26 23:10,37.91,39.52,49.46,32.82
2025/10/26 23:20,37.89,39.47,49.39,32.76
2025/10/26 23:30,37.89,39.5,49.44,32.8
2025/10/26 23:40,37.86,39.47,49.44,32.78
2025/10/26 23:50,37.84,39.45,49.44,32.78
2025/10/27 0:00,37.84,39.47,49.44,32.8
2025/10/27 0:10,37.84,39.45,49.41,32.78
2025/10/27 0:20,37.84,39.41,49.39,32.74
2025/10/27 0:30,37.84,39.47,49.44,32.8
2025/10/27 0:40,37.84,39.37,49.41,32.76
2025/10/27 0:50,37.89,39.5,49.46,32.82
2025/10/27 1:00,37.89,39.52,49.46,32.84
2025/10/27 1:10,37.89,39.52,49.46,32.82
2025/10/27 1:20,37.86,39.5,49.46,32.8
2025/10/27 1:30,37.86,39.5,49.44,32.8
2025/10/27 1:40,37.84,39.43,49.39,32.78
2025/10/27 1:50,37.84,39.47,49.44,32.78
2025/10/27 2:00,37.84,39.47,49.41,32.78
2025/10/27 2:10,37.84,39.45,49.41,32.78
2025/10/27 2:20,37.82,39.45,49.41,32.76
2025/10/27 2:30,37.84,39.45,49.41,32.78
2025/10/27 2:40,37.82,39.45,49.39,32.76
2025/10/27 2:50,37.82,39.43,49.39,32.76
2025/10/27 3:00,37.82,39.43,49.39,32.74
2025/10/27 3:10,37.8,39.41,49.37,32.74
2025/10/27 3:20,37.8,39.41,49.37,32.74
2025/10/27 3:30,37.8,39.41,49.37,32.74
2025/10/27 3:40,37.78,39.41,49.37,32.72
2025/10/27 3:50,37.78,39.39,49.34,32.72
2025/10/27 4:00,37.76,39.39,49.34,32.72
2025/10/27 4:10,37.78,39.41,49.34,32.72
2025/10/27 4:20,37.78,39.41,49.37,32.74
2025/10/27 4:30,37.8,39.43,49.37,32.74
2025/10/27 4:40,37.8,39.43,49.34,32.72
2025/10/27 4:50,37.8,39.43,49.37,32.72
2025/10/27 5:00,37.82,39.43,49.3,32.72
2025/10/27 5:10,37.82,39.43,49.32,32.72
2025/10/27 5:20,37.8,39.29,49.3,32.7
2025/10/27 5:30,37.8,39.41,49.32,32.7
2025/10/27 5:40,37.8,39.41,49.3,32.68
2025/10/27 5:50,37.78,39.41,49.32,32.7
2025/10/27 6:00,37.78,39.39,49.3,32.68
2025/10/27 6:10,37.76,39.29,49.27,32.64
2025/10/27 6:20,37.76,39.37,49.3,32.66
2025/10/27 6:30,37.76,39.37,49.3,32.66
2025/10/27 6:40,37.76,39.35,49.32,32.7
2025/10/27 6:50,37.7,39.37,49.3,32.68
2025/10/27 7:00,37.7,39.37,49.3,32.68
2025/10/27 7:10,37.72,39.39,49.3,32.7
2025/10/27 7:20,37.72,39.39,49.32,32.7
2025/10/27 7:30,37.72,39.39,49.32,32.68
2025/10/27 7:40,37.72,39.39,49.32,32.7
2025/10/27 7:50,37.72,39.41,49.34,32.7
2025/10/27 8:00,37.74,39.41,49.37,32.72
2025/10/27 8:10,37.74,39.39,49.37,32.74
2025/10/27 8:20,37.74,39.43,49.37,32.74
2025/10/27 8:30,37.76,39.45,49.39,32.78
2025/10/27 8:40,37.78,39.45,49.39,32.78
2025/10/27 8:50,37.8,39.5,49.41,32.78
2025/10/27 9:00,37.8,39.47,49.41,32.66
2025/10/27 9:10,37.86,39.31,49.44,32.8
2025/10/27 9:20,37.86,39.56,49.48,32.82
2025/10/27 9:30,37.91,39.58,49.51,32.84
2025/10/27 9:40,37.91,39.58,49.51,32.86
2025/10/27 9:50,37.95,39.62,49.51,32.88
2025/10/27 10:00,37.97,39.6,49.51,32.88
2025/10/27 10:10,37.97,39.66,49.55,32.88
2025/10/27 10:20,37.97,39.64,49.55,32.82
2025/10/27 10:30,37.95,39.41,49.46,32.82
2025/10/27 10:40,37.97,39.66,49.55,32.94
2025/10/27 10:50,37.97,39.66,49.58,32.94
2025/10/27 11:00,37.99,39.66,49.58,32.92
2025/10/27 11:10,38.03,39.68,49.62,32.96
2025/10/27 11:20,38.01,39.68,49.6,32.98
2025/10/27 11:30,38.03,39.7,49.6,33.01
2025/10/27 11:40,38.05,39.75,49.67,33.05
2025/10/27 11:50,38.05,39.75,49.65,33.05
2025/10/27 12:00,38.07,39.77,49.65,33.03
2025/10/27 12:10,38.07,39.72,49.69,32.92
2025/10/27 12:20,38.07,39.56,49.69,33.05
2025/10/27 12:30,38.07,39.77,49.69,33.09
2025/10/27 12:40,38.09,39.79,49.72,33.07
2025/10/27 12:50,38.07,39.75,49.69,33.07
2025/10/27 13:00,38.07,39.75,49.67,33.07
2025/10/27 13:10,38.09,39.77,49.72,33.07
2025/10/27 13:20,38.09,39.77,49.67,33.05
2025/10/27 13:30,38.09,39.77,49.69,33.09
2025/10/27 13:40,38.09,39.77,49.69,33.07
2025/10/27 13:50,38.09,39.75,49.72,33.09
2025/10/27 14:00,38.09,39.75,49.72,33.09
2025/10/27 14:10,38.09,39.77,49.72,33.11
2025/10/27 14:20,38.07,39.77,49.69,33.09
2025/10/27 14:30,38.09,39.72,49.72,33.11
2025/10/27 14:40,38.07,39.75,49.69,33.09
2025/10/27 14:50,38.07,39.64,49.67,33.07
2025/10/27 15:00,38.05,39.72,49.67,33.03
2025/10/27 15:10,38.03,39.66,49.65,33.01
2025/10/27 15:20,38.05,39.7,49.62,33.01
2025/10/27 15:30,38.03,39.64,49.65,33.03
2025/10/27 15:40,38.03,39.52,49.65,33.03
2025/10/27 15:50,37.99,39.68,49.62,32.98
2025/10/27 16:00,38.01,39.6,49.6,32.98
2025/10/27 16:10,37.99,39.54,49.58,32.94
2025/10/27 16:20,37.99,39.58,49.58,32.96
2025/10/27 16:30,37.97,39.56,49.58,32.94
2025/10/27 16:40,37.95,39.54,49.55,32.94
2025/10/27 16:50,37.95,39.56,49.55,32.92
2025/10/27 17:00,37.97,39.56,49.58,32.9
2025/10/27 17:10,37.97,39.45,49.55,32.82
2025/10/27 17:20,37.95,39.47,49.58,32.92
2025/10/27 17:30,37.95,39.45,49.55,32.92
2025/10/27 17:40,37.93,39.41,49.53,32.9
2025/10/27 17:50,37.95,39.45,49.55,32.92
2025/10/27 18:00,37.93,39.41,49.53,32.88
2025/10/27 18:10,37.93,39.43,49.51,32.88
2025/10/27 18:20,37.91,39.37,49.53,32.88
2025/10/27 18:30,37.91,39.27,49.46,32.84
2025/10/27 18:40,37.91,39.33,49.48,32.86
2025/10/27 18:50,37.91,39.33,49.51,32.84
2025/10/27 19:00,37.91,39.41,49.51,32.86
2025/10/27 19:10,37.91,39.41,49.51,32.88
2025/10/27 19:20,37.91,39.43,49.51,32.86
2025/10/27 19:30,37.91,39.39,49.51,32.88
2025/10/27 19:40,37.91,39.43,49.51,32.88
2025/10/27 19:50,37.91,39.37,49.51,32.88
2025/10/27 20:00,37.91,39.43,49.51,32.88
2025/10/27 20:10,37.93,39.39,49.53,32.88
2025/10/27 20:20,37.91,39.39,49.53,32.88
2025/10/27 20:30,37.93,39.43,49.53,32.88
2025/10/27 20:40,37.93,39.43,49.48,32.86
2025/10/27 20:50,37.93,39.25,49.51,32.82
2025/10/27 21:00,37.93,39.41,49.53,32.88
2025/10/27 21:10,37.93,39.43,49.51,32.88
2025/10/27 21:20,37.93,39.41,49.53,32.88
2025/10/27 21:30,37.93,39.41,49.51,32.86
2025/10/27 21:40,37.91,39.39,49.51,32.86
2025/10/27 21:50,37.93,39.41,49.53,32.86
2025/10/27 22:00,37.93,39.41,49.51,32.82
2025/10/27 22:10,37.91,39.33,49.51,32.86
2025/10/27 22:20,37.91,39.41,49.51,32.86
2025/10/27 22:30,37.91,39.43,49.51,32.88
2025/10/27 22:40,37.91,39.41,49.51,32.88
2025/10/27 22:50,37.91,39.41,49.51,32.86
2025/10/27 23:00,37.93,39.41,49.51,32.86
2025/10/27 23:10,37.91,39.41,49.51,32.88
2025/10/27 23:40,37.91,39.39,49.51,32.82
2025/10/27 23:50,37.91,39.2,49.51,32.86
2025/10/28 0:00,37.91,39.39,49.51,32.86
2025/10/28 0:10,37.91,39.43,49.51,32.88
2025/10/28 0:20,37.91,39.2,49.51,32.88
2025/10/28 0:30,37.91,39.41,49.51,32.86
2025/10/28 0:40,37.91,39.41,49.51,32.86
2025/10/28 0:50,37.91,39.39,49.51,32.86
2025/10/28 1:00,37.91,39.25,49.46,32.86
2025/10/28 1:10,37.91,39.27,49.51,32.86
2025/10/28 1:20,37.91,39.37,49.51,32.86
2025/10/28 1:30,37.91,39.39,49.48,32.86
2025/10/28 1:40,37.89,39.41,49.48,32.86
2025/10/28 1:50,37.89,39.39,49.51,32.86
2025/10/28 2:00,37.91,39.41,49.51,32.88
2025/10/28 2:10,37.89,39.41,49.51,32.86
2025/10/28 2:20,37.89,39.39,49.51,32.86
2025/10/28 2:30,37.91,39.41,49.51,32.88
2025/10/28 2:40,37.91,39.41,49.51,32.86
2025/10/28 2:50,37.91,39.41,49.51,32.86
2025/10/28 3:00,37.91,39.41,49.51,32.86
2025/10/28 3:10,37.89,39.41,49.51,32.86
2025/10/28 3:20,37.89,39.39,49.48,32.86
2025/10/28 3:30,37.89,39.39,49.48,32.86
2025/10/28 3:40,37.89,39.41,49.48,32.86
2025/10/28 3:50,37.89,39.39,49.48,32.86
2025/10/28 4:00,37.89,39.41,49.48,32.86
2025/10/28 4:10,37.89,39.39,49.48,32.84
2025/10/28 4:20,37.86,39.37,49.48,32.84
2025/10/28 4:30,37.86,39.37,49.46,32.84
2025/10/28 4:40,37.84,39.37,49.46,32.84
2025/10/28 4:50,37.84,39.35,49.44,32.82
2025/10/28 5:00,37.84,39.37,49.44,32.82
2025/10/28 5:10,37.84,39.35,49.44,32.8
2025/10/28 5:20,37.84,39.35,49.44,32.8
2025/10/28 5:30,37.82,39.35,49.44,32.78
2025/10/28 5:40,37.82,39.35,49.41,32.8
2025/10/28 5:50,37.82,39.35,49.44,32.8
2025/10/28 6:00,37.84,39.35,49.44,32.8
2025/10/28 6:10,37.84,39.35,49.44,32.82
2025/10/28 6:20,37.84,39.35,49.44,32.76
2025/10/28 6:30,37.84,39.35,49.44,32.8
2025/10/28 6:40,37.82,39.33,49.44,32.8
2025/10/28 6:50,37.84,39.35,49.44,32.8
2025/10/28 7:00,37.84,39.37,49.46,32.82
2025/10/28 7:10,37.84,39.35,49.46,32.82
2025/10/28 7:20,37.86,39.37,49.46,32.82
2025/10/28 7:30,37.86,39.37,49.46,32.82
2025/10/28 7:40,37.89,39.37,49.48,32.82
2025/10/28 7:50,37.89,39.37,49.48,32.84
2025/10/28 8:00,37.91,39.41,49.48,32.82
2025/10/28 8:10,37.91,39.39,49.51,32.84
2025/10/28 8:20,37.91,39.41,49.51,32.84
2025/10/28 8:30,37.91,39.43,49.53,32.88
2025/10/28 8:40,37.93,39.45,49.55,32.88
2025/10/28 8:50,37.93,39.47,49.53,32.9
2025/10/28 9:00,37.95,39.43,49.6,32.92
2025/10/28 9:10,37.95,39.22,49.53,32.88
2025/10/28 9:20,37.93,39.45,49.65,32.96
2025/10/28 9:30,37.95,39.5,49.65,32.98
2025/10/28 9:40,37.99,39.54,49.67,32.98
2025/10/28 9:50,38.01,39.56,49.72,33.05
2025/10/28 10:00,38.03,39.58,49.74,33.07
2025/10/28 10:10,38.09,39.6,49.76,33.11
2025/10/28 10:20,38.13,39.62,49.79,33.11
2025/10/28 10:30,38.19,39.68,49.83,33.13
2025/10/28 10:40,38.26,39.75,49.88,33.15
2025/10/28 10:50,38.36,39.77,49.93,33.17
2025/10/28 11:00,38.6,39.93,50.04,33.19
2025/10/28 11:10,38.73,40.06,50.18,33.19
2025/10/28 11:20,38.91,40.18,50.32,33.23
2025/10/28 11:30,39.1,40.35,50.39,33.27
2025/10/28 11:40,39.18,40.43,50.41,33.33
2025/10/28 11:50,39.18,40.41,50.39,33.35
2025/10/28 12:00,39.24,40.5,50.46,33.39
2025/10/28 12:10,39.3,40.5,50.51,33.41
2025/10/28 12:20,39.34,40.56,50.53,33.43
2025/10/28 12:30,39.47,40.62,50.55,33.47
2025/10/28 12:40,39.49,40.64,50.55,33.51
2025/10/28 12:50,39.51,40.68,50.67,33.55
2025/10/28 13:00,39.32,40.6,51.06,33.61
2025/10/28 13:10,39.26,40.68,51.09,33.77
2025/10/28 13:20,39.26,40.72,51.06,33.83
2025/10/28 13:30,39.22,40.87,51.13,33.91
2025/10/28 13:40,39.22,40.89,51.3,33.99
2025/10/28 13:50,39.22,40.89,51.27,33.99
2025/10/28 14:00,39.22,40.81,51.32,34.05
2025/10/28 14:10,39.2,40.89,51.32,34.13
2025/10/28 14:20,39.2,40.89,51.23,34.11
2025/10/28 14:30,39.2,40.87,51.27,34.25
2025/10/28 14:40,39.2,40.93,51.34,34.23
2025/10/28 14:50,39.2,40.93,51.3,34.27
2025/10/28 15:00,39.2,40.93,51.25,34.19
2025/10/28 15:10,39.2,40.81,51.25,34.23
2025/10/28 15:20,39.2,40.75,51.46,34.29
2025/10/28 15:30,39.18,40.7,51.51,34.25
2025/10/28 15:40,39.18,40.62,51.46,34.27
2025/10/28 15:50,39.18,40.7,51.51,34.21
2025/10/28 16:00,39.18,40.75,51.46,34.23
2025/10/28 16:10,39.18,40.75,51.39,34.13
2025/10/28 16:20,39.18,40.7,51.3,34.09
2025/10/28 16:30,39.16,40.7,51.2,34.01
2025/10/28 16:40,39.14,40.68,51.16,33.97
2025/10/28 16:50,39.1,40.6,51.09,33.91
2025/10/28 17:00,39.06,40.54,51,33.81
2025/10/28 17:10,39,40.45,51,33.81
2025/10/28 17:40,38.89,40.27,50.79,33.59
2025/10/28 17:50,38.81,40.27,50.79,33.61
2025/10/28 18:00,38.79,40.18,50.74,33.57
2025/10/28 18:10,38.75,40.18,50.65,33.47
